,228_store_name,232_type_of_store,108_does_the_micro_retailer_has_a_barred_window_,99_does_the_micro_retailer_exhibits_products_outside_,102_does_the_micro_retailer_sells_fresh_products_,184_store_devices,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,155_sales_registers_used_for,19_tax_id,310_burnout,186_internet_connection,210_sales_channels,189_payment_methods,28_prefered_payment_method,31_different_prices_payment_method,269_cash_discount,270_card_extra_charge,30_payment_methods_large_purchases,214_customer_relationship_tools,33_credit_to_customers,35_interest_rate,38_average_margin_profits,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,77_delivery_timeslots,79_delivery_vehicle,64_comission_services,66_percentaje_services_income,69_why_not_services,311_topups,312_payment_of_utilities,313_home_deliveries,314_reception_delivery_packages,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,47_willingness_reorder_suppliers_lower_prices,43_willingness_share_sales_data_suppliers,58_willingness_share_sales_data_mse,59_willingness_share_sales_data_mse_better_prices,185_place_orders_suppliers,53_special_conditions_suppliers,278_credit_interest,192_procurement_planning_tools,277_payment_method_suppliers,56_procurement_changes_pandemic,279_changes_procurement_pandemic,157_frequency_organize_shelves,158_charact_organize_products_on_shelves,161_actions_stockouts,162_inventory_extra_space,249_technology_training,250_technology_investment_operations,251_technology_investment_customers,254_technology_roadmap,260_technology_scalable,261_technology_organization,262_technology_serve_customers,263_technology_secure_sales,264_technology_budget,267_technology_investment_customer_preferences,234_willingness_participate_workshop,97_number_of_customers_in_store,268_number_fridges,104_how_many_shelves_does_the_micro_retailer_have,2_current_permanent_employees,4_number_permanent_employees_last_year,103_number_own_fridges,145_number_direct_competitors,24_burnout,272_card_days_receive_money,276_expected_days_informal_credit,36_credit_default_rate,315_frequency_topups,316_frequency_utility_bills,317_home_deliveries,62_frequency_only_services,78_number_home_deliveries_week,172_supplier_frequency
297,El supercito,Grocery store (aka. nanostore),no,no,yes,Smartphone,no,yes,2019-11-09,No cambió,Disminuyó 15%,yes,En papel,En Excel,No los uso,yes,no,no,Llamada a Teléfono celular,Efectivo,Efectivo,,,0,,Aplicación móvil,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente de acuerdo,Totalmente de acuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Diariamente,Frecuencia de venta,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,0.0,1.0,3.0,2.1,2.5,2.2,4.1,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
298,Miscelánea la paloma ,Grocery store (aka. nanostore),yes,no,no,Smartphone,yes,yes,2019-10-09,No cambió,Disminuyó 15%,yes,En papel,En papel,No los uso,no,yes,no,Llamada a Teléfono celular,Efectivo,Efectivo,,,0,,Ninguna,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente de acuerdo,Totalmente de acuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Diariamente,Frecuencia de venta,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,0.0,1.0,5.0,1.0,2.5,0.0,7.0,3.0,1.0,11.3,1.5,11.8,12.2,11.1,9.4,2.0,7.0
299,Miscelánea y Recauderia Ilse ,Grocery store (aka. nanostore),no,no,no,Smartphone,no,yes,2019-10-09,No cambió,Disminuyó 15%,yes,En papel,En papel,No los uso,no,yes,no,Llamada a Teléfono celular,Efectivo,Efectivo,,,0,,Ninguna,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Diariamente,Frecuencia de venta,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,1.0,3.0,4.0,2.1,2.5,2.2,4.1,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
300,Antojitos Rosi,Micro-restaurant (aka. fondita),no,no,no,None,no,yes,2019-10-09,No cambió,Disminuyó 15%,yes,En papel,En papel,No los uso,no,yes,no,Llamada a Teléfono celular,Efectivo,Efectivo,,,0,,Ninguna,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Diariamente,Frecuencia de venta,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,3.0,1.0,3.0,2.1,2.5,2.2,4.1,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
301,Miscelanea san juditas,Grocery store (aka. nanostore),no,yes,yes,"Analog cash register,Security cameras,Smartphone",no,yes,2019-10-09,No cambió,Disminuyó 15%,yes,En papel,En papel,No los uso,no,yes,no,Llamada a Teléfono celular,Efectivo,Efectivo,,,0,,Ninguna,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Diariamente,Frecuencia de venta,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,2.0,1.4,18.0,2.1,2.5,2.2,4.1,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
302,Súper canasta,Produce (fruits & vegetables),no,yes,yes,Smartphone,yes,yes,2019-10-09,No cambió,Disminuyó 15%,yes,En papel,En papel,No los uso,no,yes,no,Llamada a Teléfono celular,Efectivo,Efectivo,,,0,,Ninguna,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Diariamente,Frecuencia de venta,"Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",0,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,1.0,4.0,8.0,2.1,2.5,2.2,4.1,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
303,Cosmetics,Grocery store (aka. nanostore),no,no,no,"Analog cash register,Dataphone (i.e. card payments),POS system (i.e. computer + bar code scanner + printer)",yes,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,"Aplicación móvil (i.e. App) + smartphone,Caja registradora (análoga),Software especializado + computadora",No los uso,yes,no,yes,"Página web propia,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,,,0,,Redes sociales,no,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,yes,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,3.0,0.0,24.0,4.0,4.0,2.2,10.0,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
304,OEM SERVICE,Technology store,yes,no,no,"Dataphone (i.e. card payments),POS system (i.e. computer + bar code scanner + printer),Security cameras",yes,yes,2017-11-07,No cambió,No cambió,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,"Llamada a Teléfono celular,Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,,,0,,Redes sociales,yes,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Mensualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,30%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,3.0,0.0,3.0,5.0,5.0,2.2,5.0,3.9,1.0,15.0,1.5,11.8,12.2,11.1,9.4,2.0,2.7
305,La Reina,Bakery store,yes,no,yes,"Dataphone (i.e. card payments),Security cameras",yes,yes,1977-11-07,Aumentó 15%,No cambió,yes,Software especializado + computadora,Caja registradora (análoga),No los uso,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,,,0,,Ninguna,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,30%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,no,4.0,1.0,15.0,4.0,6.0,2.2,1.0,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
306,Don Asador,Micro-restaurant (aka. fondita),no,no,yes,Dataphone (i.e. card payments),yes,yes,2013-11-07,No cambió,Aumentó 15%,no,En papel,En papel,No los uso,yes,no,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,,,0,,Aplicación móvil,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo en desacuerdo,Algo de acuerdo,"Llamada telefónica,Mensajería instantánea (e.g. WhatsApp)",Crédito,0,Ninguna,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,20%,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,no,1.2,2.0,0.0,4.0,4.0,2.0,3.8,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.0
307,BFI Autopartes,Grocery store (aka. nanostore),yes,no,no,"Dataphone (i.e. card payments),POS system (i.e. computer + bar code scanner + printer)",yes,yes,2019-11-07,Aumentó 15%,No cambió,yes,En Excel,En papel,No los uso,yes,no,yes,"Llamada a Teléfono celular,Llamada a Teléfono fijo,Redes sociales (e.g. Facebook, Instagram)","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,,,0,,Redes sociales,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,De acuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,no,0.0,0.0,14.0,1.0,1.0,2.2,7.0,3.9,1.0,15.0,1.5,11.8,12.2,11.1,9.4,2.0,2.7
308,Ferretería Ambriz,Grocery store (aka. nanostore),yes,yes,no,"Dataphone (i.e. card payments),POS system (i.e. computer + bar code scanner + printer),Smartphone",yes,yes,2008-02-07,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,No los uso,yes,no,yes,"Llamada a Teléfono celular,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,,,0,,Redes sociales,yes,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,20%,De acuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,yes,2.0,0.0,6.0,2.0,2.0,2.2,2.0,3.9,1.0,15.0,1.5,11.8,12.2,11.1,9.4,2.0,2.7
309,Ambar,Grocery store (aka. nanostore),no,no,yes,Dataphone (i.e. card payments),yes,yes,2008-11-07,No cambió,Aumentó 15%,yes,En papel,En papel,No los uso,yes,no,yes,"Llamada a Teléfono celular,Redes sociales (e.g. Facebook, Instagram),WhatsApp",Efectivo,Efectivo,,,0,,Ninguna,no,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Anualmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente en desacuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,no,0.0,0.0,12.0,1.0,1.0,2.2,0.0,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
310,Burbuja Lavanderías,Laundry Store,no,no,yes,"Dataphone (i.e. card payments),Security cameras",yes,yes,2002-09-07,Aumentó 25%,No cambió,no,En Excel,Software especializado + computadora,No los uso,yes,no,yes,Llamada a Teléfono fijo,Efectivo,Efectivo,,,0,,Ninguna,no,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,Tarjeta de débito y/o crédito,no,Aumentar la cantidad del pedido,Anualmente,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente en desacuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,no,5.0,0.0,1.0,2.0,2.0,2.2,4.0,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
311,De Haro,Grocery store (aka. nanostore),no,yes,no,None,yes,yes,1990-11-07,Aumentó 25%,No cambió,no,No lo hago,No lo hago,No los uso,no,no,no,Llamada a Teléfono fijo,Efectivo,Efectivo,,,0,,Ninguna,no,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,"Efectivo,Tarjeta de débito y/o crédito",no,Aumentar la cantidad del pedido,Nunca,Tamaño,Solicitar tiempo al cliente para conseguir el producto,0,De acuerdo,Totalmente en desacuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,no,0.0,0.0,8.0,0.0,0.0,2.2,2.0,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,2.7
312,Barbamala,barber shop,no,no,no,"Analog cash register,POS system (i.e. computer + bar code scanner + printer),Security cameras,Smartphone",yes,yes,2018-10-18,No cambió,No cambió,no,Software especializado + computadora,"En Excel,Software especializado + computadora",PEPS,yes,yes,yes,"Llamada a Teléfono celular,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito",Efectivo,,,0,,Aplicación móvil,no,no,10%,Excel,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No conozco los servicios,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Mensajería instantánea (e.g. WhatsApp),Descuento por compras anticipadas,0,Software especializado,"Efectivo,Tarjeta de débito y/o crédito",yes,Aumentar la cantidad del pedido,Semanalmente,Precio,"Informar al proveedor,Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto,pedir en otra sucursal",0,De acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Totalmente en desacuerdo,De acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,no,4.0,1.0,3.0,6.0,6.0,2.2,3.0,3.0,0.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,1.0
313,Papelomas,Dairy products,no,no,no,"Analog cash register,POS system (i.e. computer + bar code scanner + printer),Security cameras,Smartphone",yes,yes,2018-10-17,No cambió,Aumentó 15%,yes,Software especializado + computadora,Software especializado + computadora,PEPS,yes,yes,yes,"Llamada a Teléfono celular,WhatsApp","Efectivo,Tarjeta de débito y/o crédito,Transferencia interbancaria",Efectivo,,,0,,Aplicación móvil,no,no,15%,Excel,no,Entrega a domicilio,Tarde (12:00 - 7:00 pm),Automóvil,5%,11-15%,No creo que represente grandes ingresos,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,En persona,"Descuento por compras anticipadas,Recompra",0,Excel,Tarjeta de débito y/o crédito,yes,Disminuir la frecuencia de pedidos,Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,50% +,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,En desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,no,4.0,0.0,4.0,2.0,3.0,2.2,2.0,2.0,0.0,11.8,1.5,11.8,12.2,8.0,0.0,2.0,2.0
314,Rey patata ,Micro-restaurant (aka. fondita),no,no,no,"Dataphone (i.e. card payments),Smartphone",yes,yes,2022-01-13,No cambió,Aumentó 15%,yes,En papel,En papel,PEPS,no,no,yes,"Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Tarjeta de débito y/o crédito",Efectivo,,,0,,Redes sociales,no,no,20%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,5%,1-5%,No creo que represente grandes ingresos,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Página web del proveedor,Crédito,0,Ninguna,"Efectivo,Transferencia interbancaria",no,"Disminución de la variedad de productos,Disminuir la cantidad del pedido,Disminuir la frecuencia de pedidos",Diariamente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)","Ofrecer un producto sustituto,Solicitar tiempo al cliente para conseguir el producto",20%,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente en desacuerdo,De acuerdo,yes,5.0,1.0,1.0,3.0,2.5,1.0,0.0,3.9,1.0,11.8,1.5,11.8,12.2,11.1,9.4,2.0,1.0
